t,is_nlos,nlosv,shadowing_dB,interference_dB,veg_atten_dB
85.8,0,0,3.22430888312614,1.19673258496393,2.09703781320336
86,0,0,3.22156688488835,1.19622838842679,2.09603780918014
86.2,0,0,3.24477341148932,1.20868515849621,2.09496728549714
86.4,0,0,3.27478427435264,1.22453111081609,2.09382615706248
86.6,0,0,3.21329700475257,1.19461585525463,2.09261402513919
86.8,0,0,3.21100155289787,1.19428706605027,2.09132934393358
87,0,0,3.20947233895372,1.19432471683237,2.08997686104777
87.2,0,0,3.20620422895601,1.19347610570757,2.08855686600164
87.4,0,0,3.20271323766393,1.19249911543073,2.08706966517699
87.6,0,0,3.19857931458928,1.1911854867845,2.08551439513439
87.8,0,0,3.1955049463302,1.19038830169959,2.08389016983788
88,0,0,3.19260611312759,1.18966835967725,2.08219551379618
88.2,0,0,3.18965973289023,1.18891016700628,2.08043324182708
88.4,0,0,3.18624430379738,1.18790283882197,2.07860378188579
88.6,0,0,3.18242359190459,1.18667814644481,2.07670757075827
88.8,0,0,3.17777661189494,1.18502548487023,2.07474506839767
89,0,0,3.17450746832944,1.18404704875142,2.07271659666555
89.2,0,0,3.17122743735809,1.18304845971738,2.07062260017807
89.4,0,0,3.16795998550751,1.18204113879719,2.06846373261459
89.6,0,0,3.16990470536819,1.18362476764947,2.06624054522767
89.8,1,1,4.59700959495534,1.84777323044114,2.06395361152623
90,0,0,3.15740167949995,1.17854992520777,2.06160352683382
90.2,0,0,3.15396303102754,1.17739577212084,2.05919090909384
90.4,0,0,3.1532665131202,1.17759709937841,2.05671639018197
90.6,1,1,4.37163514557604,1.73731527916348,2.05418064500026
90.8,0,0,3.16565165058413,1.18484155463875,2.05158435728261
91,0,0,3.14696818631631,1.17600188716485,2.048928231767
91.2,0,0,3.14335105746814,1.17467931545568,2.0462129915547
91.4,0,0,3.13964557662988,1.17334366615006,2.04340954152599
91.6,0,0,3.13949252386776,1.17381005650351,2.04052190180188
91.8,0,0,3.13973037010753,1.17441252538019,2.03760454947295
